Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,-2.40972452,0.356765115,106.354988,0.224753404,-1.01116449,-0.266009195,-0.0488420958,-0.368909883,0.483592014,15.0279871,0,11.9325146,16.070858,-19.2198501,59.3432038,3.47273455,-9.47537971,-10.7216681,-0.709989893,-15.1508127,33.6256804,73.5922967,6.69453606,-8.17159478,12.4458785,-2.17537704,-0.196491002,2.98082411,9.0354293,-5.6180022,0.220451586,-1.96045212,2.54752502,-10.0207387,6.99799881,-4.59646289,-3.24361586
32,-2.40790248,0.367998006,106.353629,0.21866495,-1.01207914,-0.262963311,-0.0753076648,-0.347739792,0.496304757,15.01328,0,11.9003658,16.0569978,-19.2673131,59.3630729,3.50157631,-9.4861347,-10.7252924,-0.733576724,-15.1609009,33.642247,73.5748182,6.7007558,-8.13134533,12.4338599,-2.1719009,-0.194924221,2.97598621,9.02962278,-5.61559328,0.212379996,-1.96268816,2.54922702,-10.0179588,7.0106385,-4.59811835,-3.24908854
33,-2.40875315,0.374074513,106.35618,0.219820386,-1.01342123,-0.264124454,-0.0881653691,-0.3444847,0.495889076,14.9963377,0,11.8725294,16.0534905,-19.3203153,59.3965135,3.49097927,-9.51105549,-10.7384652,-0.745716265,-15.1605047,33.6346894,73.572373,6.67391487,-8.13587631,12.4109831,-2.17044437,-0.199157724,2.97481312,9.03496399,-5.61458113,0.198153193,-1.96357779,2.54376223,-10.0112166,7.01674213,-4.61118749,-3.28506657
34,-2.40650717,0.377888395,106.359863,0.227774853,-1.01332605,-0.259562527,-0.102821848,-0.349914433,0.496116874,14.9770612,0,11.8570633,16.053429,-19.3485018,59.4202552,3.49765514,-9.54014356,-10.7623453,-0.748910926,-15.1651544,33.6377528,73.549567,6.67776496,-8.13636296,12.3963844,-2.1716023,-0.210946604,2.96896264,9.04091821,-5.60737827,0.201665057,-1.96053771,2.53215005,-10.0132101,7.01651246,-4.60512741,-3.28184912
35,-2.40441691,0.381220737,106.355786,0.222024682,-1.01546225,-0.25944821,-0.121643148,-0.34149209,0.499162871,14.9679976,0,11.8469127,16.0511085,-19.3806703,59.4392022,3.48373735,-9.54983048,-10.7546946,-0.760739319,-15.1651493,33.6275894,73.542648,6.66494171,-8.14041411,12.398173,-2.17221189,-0.206594906,2.97454546,9.05065976,-5.62631924,0.214587268,-1.95889783,2.53335324,-10.002976,7.01944944,-4.60367386,-3.26761138
36,-2.40082704,0.383294187,106.356382,0.223139032,-1.0170931,-0.266674628,-0.130414285,-0.339393487,0.499904747,14.9434686,0,11.8493562,16.0530431,-19.4040893,59.4466197,3.47766061,-9.54930029,-10.7794652,-0.772566859,-15.1639762,33.6505594,73.5361662,6.66575322,-8.1389183,12.3757418,-2.17256792,-0.211240035,2.98615059,9.06067453,-5.62678326,0.213908185,-1.95554143,2.52982502,-9.99198021,7.02210126,-4.60409221,-3.27491904
37,-2.40029506,0.391133176,106.355572,0.227935043,-1.01857216,-0.280274769,-0.128804975,-0.331495147,0.508470551,14.9171468,0,11.8430178,16.042733,-19.429291,59.4615232,3.45505141,-9.54682263,-10.7951157,-0.759292066,-15.1851054,33.6305708,73.4801518,6.65611369,-8.1225156,12.3622539,-2.16486901,-0.220871602,2.99270267,9.05541272,-5.62289689,0.209687808,-1.96270075,2.52093254,-9.98968356,7.03854025,-4.62418492,-3.29664651
38,-2.39737481,0.400651619,106.360185,0.217957192,-1.01794189,-0.294175168,-0.137919529,-0.320890585,0.504588069,14.8992244,0,11.8477785,16.0340484,-19.4320743,59.4903603,3.44985278,-9.56007662,-10.7960557,-0.750893602,-15.1891284,33.6284739,73.4518543,6.66950598,-8.13368382,12.3433206,-2.15939675,-0.212795384,3.00473917,9.05407486,-5.63110208,0.212734299,-1.96397415,2.53020687,-9.97529577,7.04179953,-4.62447349,-3.33061475
39,-2.39521936,0.406434247,106.363773,0.219514709,-1.01817827,-0.305284702,-0.138116203,-0.314303107,0.504763519,14.8807965,0,11.8462494,16.0282991,-19.4666675,59.4999567,3.43134958,-9.54562394,-10.8024744,-0.746302541,-15.2021194,33.6451464,73.4219927,6.67209078,-8.12284943,12.3353191,-2.15988874,-0.217329749,3.0155505,9.06079406,-5.63280749,0.212309307,-1.96308601,2.5236597,-9.9659239,7.04059272,-4.61215354,-3.29810796
40,-2.39344295,0.406297017,106.355274,0.234307266,-1.01881346,-0.316135966,-0.13696617,-0.327773601,0.512886108,14.8577822,0,11.8394115,16.0339801,-19.5090266,59.5110557,3.42901985,-9.53946311,-10.7941885,-0.760185861,-15.2045168,33.6876063,73.4257698,6.6955623,-8.12358111,12.3409728,-2.1632398,-0.236804713,3.02668841,9.07304229,-5.64075783,0.218252452,-1.96078445,2.50362035,-9.94559469,7.03418301,-4.63129984,-3.27554101
41,-2.3902772,0.416722521,106.354928,0.21703291,-1.01839615,-0.32954141,-0.137528687,-0.300002105,0.515117232,14.8559107,0,11.8314407,16.0299298,-19.548862,59.5358152,3.42333115,-9.53758822,-10.7921779,-0.760648286,-15.2139236,33.6914141,73.4094389,6.69884207,-8.13975927,12.3222034,-2.15849666,-0.22265028,3.0339457,9.06695659,-5.65088913,0.225595919,-1.96217461,2.51955177,-9.93982403,7.03494245,-4.61569115,-3.26905276
42,-2.38391608,0.427100388,106.359029,0.207311293,-1.01692916,-0.337608576,-0.140252345,-0.275260279,0.513077567,14.8322766,0,11.8309378,16.0213186,-19.579031,59.5598643,3.42004882,-9.5353095,-10.7948117,-0.748985951,-15.2318068,33.6967314,73.3908198,6.71949998,-8.11891524,12.3465616,-2.15042914,-0.216845419,3.03577704,9.06099811,-5.65070045,0.231348939,-1.96353104,2.5268415,-9.93711672,7.04772258,-4.6277221,-3.28954055
