Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
37,-0.5775901079177856,0.9218670129776001,107.1407699584961,1.4801865978724895,1.9669441641923515,-92.10037325116743,4.548972,-0.9671357,-2.1766822,25.732468,-16.138508,20.805798,60.87485,24.910622,50.0619,14.376458,1.9424561,4.9578056,44.422485,-60.22094,-24.820345,44.36319,7.213956,7.721436,-22.558739,-0.47881186,1.6512003,15.80379,6.378346,-8.62919,-3.854384,2.780032,-8.362564,-8.586562,5.766731,-9.896156,7.5654893
38,-0.5845180153846741,0.9227613806724548,107.14033508300781,1.489000995167659,1.980164210409128,-92.09397335049115,4.4158735,-0.98136556,-2.0902834,25.893763,-16.286295,21.20514,59.537075,24.86014,48.88189,14.594365,2.1775928,5.202214,43.4407,-59.413517,-23.536715,43.714684,7.1800675,7.761608,-23.246172,-0.48049828,1.6401849,15.79671,6.344358,-8.607317,-3.8559809,2.7652912,-8.368773,-8.585724,5.765525,-9.895081,7.563032
39,-0.586009681224823,0.9094670414924622,107.13931274414062,1.495492865303012,1.9930204434324614,-92.08720536730767,4.289282,-0.99617076,-1.9994185,26.049612,-16.439735,21.53408,58.206192,24.716106,47.755566,14.838242,2.397474,5.454111,42.489975,-58.588726,-22.26486,43.092243,7.102896,7.7955794,-23.877325,-0.4732454,1.628591,15.79161,6.314168,-8.597985,-3.8568633,2.7598069,-8.375922,-8.588979,5.7660813,-9.903133,7.565137
40,-0.58591228723526,0.8958945274353027,107.13725280761719,1.4993372771776958,2.002185438876704,-92.08051420519827,4.170346,-1.0106208,-1.9007553,26.192783,-16.597761,21.786747,56.88521,24.48233,46.69537,15.099857,2.6030684,5.7139173,41.58733,-57.75103,-21.00033,42.487286,7.02434,7.813571,-24.477976,-0.4786748,1.6241591,15.783088,6.318171,-8.60636,-3.8575468,2.759395,-8.3807,-8.595061,5.7665687,-9.9116535,7.567739
41,-0.588943600654602,0.8853538632392883,107.13784790039062,1.4974385548234446,2.006701788103116,-92.07322241740788,4.0566673,-1.0203359,-1.796869,26.324709,-16.759325,21.961405,55.574055,24.160002,45.71807,15.38206,2.7905867,5.9952216,40.725914,-56.902325,-19.73408,41.901756,6.9352202,7.8108964,-25.047577,-0.4676389,1.625625,15.779261,6.2964993,-8.599708,-3.8610806,2.7628639,-8.375596,-8.60441,5.7667894,-9.918822,7.5662127
42,-0.5901728868484497,0.8809144496917725,107.13816833496094,1.492108100047081,2.0079892847503937,-92.06568829591727,3.9484258,-1.0278696,-1.6901945,26.448763,-16.92149,22.070528,54.273674,23.754364,44.81883,15.686045,2.9607258,6.2939672,39.89254,-56.044247,-18.46176,41.346657,6.821149,7.7927322,-25.57393,-0.47646794,1.6359653,15.769637,6.314048,-8.609441,-3.8635461,2.766308,-8.367129,-8.614735,5.7671657,-9.9225025,7.564396
43,-0.5875295996665955,0.877923309803009,107.13624572753906,1.4866478278543853,2.0077883293543466,-92.0587070216319,3.8489912,-1.0373605,-1.5794215,26.560507,-17.086227,22.130165,52.987816,23.275051,43.97597,16.000587,3.1209736,6.583154,39.092487,-55.180676,-17.18303,40.827145,6.7164006,7.7629538,-26.0644,-0.5106819,1.6513392,15.75295,6.3835588,-8.644918,-3.863609,2.7706285,-8.361297,-8.62506,5.7673926,-9.92488,7.5652385
44,-0.589410662651062,0.8719927668571472,107.13676452636719,1.4834282640446839,2.008258090245717,-92.05240790617431,3.7608318,-1.0517982,-1.4633311,26.65587,-17.255072,22.155897,51.721897,22.731594,43.169453,16.314241,3.2773795,6.835107,38.33224,-54.317047,-15.898219,40.34691,6.65637,7.7251244,-26.525805,-0.5073413,1.6566398,15.747038,6.382094,-8.646867,-3.8660727,2.7760744,-8.355166,-8.634438,5.7675586,-9.929533,7.5638313
45,-0.5913354158401489,0.8598288297653198,107.13606262207031,1.4851458757797618,2.0099132041383316,-92.04794116755981,3.6847541,-1.0752876,-1.3394176,26.73178,-17.429985,22.160734,50.478317,22.12174,42.386524,16.629307,3.4341328,7.0473747,37.614548,-53.45694,-14.594208,39.9009,6.667478,7.677805,-26.95856,-0.49822497,1.6545918,15.7430725,6.3745112,-8.6497755,-3.867936,2.7833798,-8.355845,-8.641946,5.7687573,-9.938173,7.5647016
46,-0.5909091234207153,0.8489742875099182,107.134033203125,1.4883286924844115,2.0125213978251115,-92.04416655987924,3.6170354,-1.1036261,-1.2123083,26.792662,-17.609154,22.140057,49.257095,21.446102,41.645924,16.947275,3.5859606,7.232719,36.92393,-52.601894,-13.261158,39.497585,6.728298,7.6179733,-27.358456,-0.5012355,1.6521817,15.735283,6.388625,-8.663843,-3.8678327,2.788956,-8.360018,-8.647729,5.769595,-9.9456625,7.5675316
47,-0.5941433906555176,0.8407543301582336,107.13077545166016,1.4916729676453517,2.0138281185614972,-92.0405021615042,3.5560164,-1.1341193,-1.087909,26.845928,-17.78342,22.082232,48.059654,20.718962,40.974457,17.255415,3.7234035,7.38607,36.238495,-51.753876,-11.906659,39.160957,6.8001776,7.547128,-27.724508,-0.51583236,1.6556253,15.724737,6.426033,-8.687624,-3.8702877,2.7940125,-8.362125,-8.652894,5.7707567,-9.9522085,7.567833
48,-0.5974507927894592,0.8389924764633179,107.13064575195312,1.4964123875460846,2.010409748801771,-92.03713447231269,3.5005195,-1.1659633,-0.9701593,26.899033,-17.948275,21.975954,46.886616,19.956728,40.39787,17.540604,3.8366067,7.501807,35.539265,-50.912647,-10.54017,38.91016,6.8458014,7.469083,-28.055971,-0.49948627,1.6486654,15.724888,6.4021707,-8.6765,-3.8712132,2.800611,-8.365689,-8.65848,5.771914,-9.9556875,7.5675077
49,-0.599338173866272,0.833784818649292,107.12771606445312,1.4989707032066462,2.0015285804896266,-92.03268122294752,3.449981,-1.1953202,-0.8621692,26.95837,-18.096682,21.81906,45.73678,19.172138,39.915695,17.802343,3.9241672,7.5445037,34.825367,-50.07505,-9.164235,38.74964,6.841878,7.3892303,-28.35136,-0.5025318,1.6519728,15.721293,6.438168,-8.699836,-3.8741364,2.8175046,-8.367399,-8.669548,5.773003,-9.963238,7.567838
50,-0.6000904440879822,0.8275262117385864,107.12651062011719,1.5033971340949008,1.987353827852184,-92.0287280050574,3.4053545,-1.2278367,-0.75844806,27.019236,-18.235739,21.626131,44.607838,18.364902,39.51082,18.045847,3.9915652,7.5274715,34.10707,-49.23915,-7.776427,38.66567,6.8134627,7.3058286,-28.611643,-0.47479907,1.6451343,15.728664,6.4248905,-8.699303,-3.8761458,2.8418243,-8.372185,-8.6832485,5.7740173,-9.972327,7.569375
51,-0.6033347249031067,0.827464759349823,107.12647247314453,1.5074346000592613,1.9732714563264695,-92.02453970447999,3.3629775,-1.2611736,-0.65766317,27.072474,-18.374369,21.41024,43.498478,17.529896,39.183052,18.265554,4.040241,7.518145,33.385944,-48.407017,-6.381955,38.64741,6.79793,7.2124643,-28.839447,-0.4458384,1.6390017,15.736378,6.4007087,-8.689103,-3.8787165,2.8618145,-8.374669,-8.695242,5.7745543,-9.977398,7.568442
52,-0.6003029346466064,0.813338041305542,107.12606811523438,1.5093788838662328,1.9643664047478389,-92.0199347939846,3.3195047,-1.2924222,-0.5588345,27.108843,-18.52148,21.179987,42.407978,16.656914,38.936314,18.455408,4.071331,7.5843663,32.66191,-47.582928,-4.9842243,38.68536,6.833336,7.1027336,-29.036024,-0.41412,1.6310428,15.743031,6.378404,-8.689524,-3.878935,2.8838964,-8.378997,-8.708562,5.776317,-9.989803,7.572709
