Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,1.3261017799377441,5.433074951171875,107.00328063964844,-2.011740849053925,0.2638784816189275,-87.2034341013811,-1.0507272,3.652233,13.939259,1.8998524,-20.109694,-32.30998,2.2443504,-23.548279,50.199203,17.81455,6.0118966,9.189554,-6.5318823,-14.490377,9.0866,53.414955,-22.571592,-10.493907,0.63291126,-4.343725,10.270219,2.6955633,14.279756,-13.718216,-7.641283,0.43298525,-4.0549326,-16.900103,7.14863,-6.620912,7.218742
32,1.4401559829711914,5.56306266784668,106.95885467529297,-2.1001395842991717,0.4935320405793274,-87.62749158094736,-1.1284627,3.8754137,14.266167,2.4017956,-20.709618,-34.800476,1.3738216,-24.58608,48.273483,18.74565,6.131249,8.712601,-7.02883,-15.1536875,10.216958,52.322887,-22.218498,-10.618053,0.9126334,-5.0932226,10.380236,3.060157,15.167312,-14.099259,-7.5890055,-0.4357856,-4.146453,-16.221363,7.8782907,-6.789722,7.2360864
33,1.5636063814163208,5.691571235656738,106.91134643554688,-2.177403066256147,0.743258054371569,-88.14634030106546,-1.2217106,4.07193,14.599193,2.9872816,-21.310345,-37.359413,0.5062666,-25.648594,46.335373,19.647594,6.2133126,8.250355,-7.575872,-15.845074,11.395596,51.13704,-21.90586,-10.742248,1.1873586,-5.817041,10.490025,3.5831122,16.018444,-14.467634,-7.5266128,-1.3601427,-4.247734,-15.431695,8.612358,-6.9460173,7.260548
34,1.7023274898529053,5.814739227294922,106.86196899414062,-2.248695992626313,1.0022498901660883,-88.74902196833457,-1.3404847,4.2418127,14.953669,3.6605809,-21.921085,-39.978825,-0.3590182,-26.73335,44.33413,20.521912,6.278814,7.7689342,-8.181501,-16.560703,12.650373,49.863132,-21.623941,-10.871106,1.4655888,-6.505365,10.603908,4.2488427,16.840443,-14.832112,-7.4542103,-2.29691,-4.3459125,-14.556008,9.301279,-7.06932,7.2962484
35,1.8448734283447266,5.940170764923096,106.80918884277344,-2.308413558477375,1.2857047170788705,-89.42696480249623,-1.487775,4.3907065,15.305355,4.412825,-22.547228,-42.66596,-1.2100753,-27.831533,42.386463,21.391838,6.3448176,7.327006,-8.813854,-17.293251,13.895581,48.488796,-21.367908,-10.998809,1.7211752,-7.185488,10.716316,5.003529,17.6296,-15.182022,-7.3757296,-3.2941606,-4.445844,-13.592016,9.996085,-7.1786275,7.3393264
36,1.9938234090805054,6.042389869689941,106.75513458251953,-2.351568253449113,1.6090891408134607,-90.17139687376341,-1.6618042,4.523777,15.633831,5.230917,-23.200138,-45.425777,-2.0321312,-28.950056,40.5957,22.272793,6.4348235,6.9808497,-9.428176,-18.031088,15.019735,46.987637,-21.148434,-11.119942,1.9319061,-7.852471,10.811874,5.807993,18.364687,-15.519251,-7.2891717,-4.3429427,-4.549556,-12.55573,10.672553,-7.270496,7.3974657
37,2.159097909927368,6.133336544036865,106.69970703125,-2.382235636206448,1.985118066559124,-90.99877989427088,-1.8616815,4.636269,15.929301,6.1297574,-23.882952,-48.264233,-2.8217998,-30.127228,38.945923,23.120216,6.57854,6.7698307,-10.03823,-18.771137,16.00818,45.36426,-21.066404,-11.254757,2.088519,-8.538701,10.891934,6.6777587,19.07039,-15.849962,-7.187773,-5.4690027,-4.6541953,-11.421581,11.3264885,-7.331172,7.473002
38,2.3301174640655518,6.214546203613281,106.63789367675781,-2.4047741462125476,2.4032183670621468,-91.90757771202314,-2.0901072,4.7227855,16.209064,7.1120706,-24.593527,-51.16427,-3.583272,-31.370285,37.366856,23.923195,6.763844,6.6545634,-10.658997,-19.512627,16.899843,43.624245,-21.099522,-11.401939,2.2074566,-9.245408,10.972643,7.6209173,19.772572,-16.186954,-7.0801845,-6.677551,-4.749236,-10.187626,11.992046,-7.3816686,7.5598073
39,2.5098752975463867,6.2860002517700195,106.57373809814453,-2.4129355719783194,2.844856764316797,-92.8624881729826,-2.4248297,4.76118,16.461815,8.215604,-24.999998,-54.009117,-4.205954,-32.57716,35.791237,24.763466,6.9562054,6.5370693,-11.348685,-20.137821,17.662058,41.894764,-21.191536,-11.551584,2.3333354,-9.945616,11.032839,8.579583,20.443958,-16.51557,-6.963028,-7.9207907,-4.8413544,-8.905837,12.64019,-7.413877,7.665048
40,2.6928822994232178,6.368660926818848,106.50340270996094,-2.4001092463857097,3.2915358287580747,-93.8279626916677,-2.7239008,4.798181,16.703306,9.2586,-24.999998,-56.93204,-4.9185033,-33.87447,34.503777,25.652233,7.0896487,6.472978,-11.895562,-20.87452,18.341726,39.956093,-20.902645,-11.605899,2.3956869,-10.653846,11.059072,9.477814,21.106506,-16.832771,-6.836994,-9.208609,-4.941487,-7.608945,13.327184,-7.4516516,7.7885385
41,2.888474702835083,6.432546138763428,106.43049621582031,-2.354146223417193,3.7496463770676534,-94.82159274710537,-3.288814,4.78908,16.990816,10.573465,-24.999998,-59.5889,-4.9999995,-35.160103,32.655846,26.592512,7.3337383,6.2816124,-12.577778,-21.561474,18.961634,37.925537,-20.489813,-11.580897,2.556745,-11.326754,11.021476,10.3356085,21.71234,-17.137691,-6.6937256,-10.518871,-5.065899,-6.280651,14.016775,-7.487532,7.9466558
42,3.0785622596740723,6.483174800872803,106.35218811035156,-2.283169726545801,4.227050093956492,-95.8536067444346,-3.9455268,4.726059,17.253424,12.004614,-24.999998,-62.240555,-4.9999995,-36.460304,30.89221,27.701603,7.572422,6.097208,-13.379918,-22.190088,19.602694,35.954834,-19.899399,-11.515321,2.649238,-11.984043,10.946296,11.176114,22.278254,-17.433138,-6.54714,-11.881314,-5.19248,-4.902105,14.737034,-7.5337625,8.124846
43,3.2734732627868652,6.538100719451904,106.26360321044922,-2.2034967298042796,4.709999006358052,-96.87787080521574,-4.6403794,4.642483,17.529112,13.442583,-24.999998,-64.87649,-4.9999995,-37.75043,29.285347,28.755733,7.739374,5.948346,-14.149015,-22.766127,20.111677,33.914276,-19.16524,-11.386649,2.686727,-12.675701,10.857004,11.959232,22.881552,-17.739986,-6.397856,-13.27589,-5.3098035,-3.533408,15.491716,-7.594049,8.317194
44,3.492213487625122,6.593011856079102,106.16075897216797,-2.1308499715212594,5.184106128300698,-97.84850350772518,-5.3634987,4.5618453,17.85109,14.821086,-24.999998,-67.4448,-4.9999995,-39.027542,27.820892,29.485266,7.81067,5.8802156,-14.802878,-23.288425,20.428911,31.743418,-18.289665,-11.176795,2.6631033,-13.426304,10.770778,12.656035,23.581476,-18.083805,-6.2427416,-14.663662,-5.416728,-2.2407355,16.271849,-7.675596,8.52465
45,3.7041478157043457,6.640010356903076,106.04417419433594,-2.0498498644487335,5.648425076537363,-98.77045804725924,-6.111178,4.456722,18.206722,16.147198,-24.999998,-69.98695,-4.9999995,-40.362087,26.51223,29.878384,7.8604665,5.989232,-15.3310175,-23.757332,20.524227,29.420544,-17.246866,-10.852494,2.5857894,-14.199767,10.682984,13.284071,24.331724,-18.442106,-6.0995636,-16.062054,-5.5144963,-0.99020493,17.118204,-7.8085732,8.743673
46,3.9123330116271973,6.679520130157471,105.9091796875,-1.9569755147231238,6.109998003005847,-99.66243603821233,-6.881152,4.3168283,18.586107,17.442554,-24.999998,-72.51344,-4.9999995,-41.756702,25.337914,30.042568,7.889669,6.2270923,-15.758188,-24.176315,20.403824,26.965559,-16.065722,-10.436371,2.4539785,-15.01945,10.625857,13.844471,25.081957,-18.741695,-5.994266,-17.499987,-5.606643,0.2433471,18.057842,-8.00088,8.977157
47,4.122739791870117,6.718486785888672,105.75593566894531,-1.8827542135979578,6.565060353056729,-100.4994313699914,-7.6772647,4.185598,19.024343,18.672369,-24.999998,-74.94419,-4.9999995,-43.076385,24.2612,29.903793,7.7560296,6.415938,-16.073147,-24.546446,20.093761,24.404406,-14.8160715,-9.995983,2.2396705,-15.907797,10.6183195,14.347322,25.946209,-19.077211,-5.8982687,-18.937069,-5.6685724,1.368044,19.042887,-8.224351,9.197139
48,4.344074249267578,6.752689838409424,105.5802001953125,-1.8557505652018058,7.008887196066194,-101.25666527093406,-8.510917,4.1048703,19.558058,19.806187,-24.999998,-77.21251,-4.9999995,-44.164658,23.266392,29.400927,7.3086624,6.367838,-16.272518,-24.866684,19.630627,21.770086,-13.561041,-9.600702,1.9167916,-16.895292,10.710181,14.787541,26.98295,-19.467148,-5.820731,-20.3495,-5.6867146,2.2978413,20.06881,-8.475717,9.378275
49,4.568358421325684,6.784477710723877,105.38387298583984,-1.8809710931826835,7.426514869194199,-101.92677870872,-9.414873,4.0653605,20.223783,20.87907,-24.999998,-79.377815,-4.9999995,-44.9887,22.324375,28.427681,6.510979,5.938323,-16.373964,-25.138327,19.027702,19.06632,-12.158272,-9.260026,1.4945949,-17.96115,10.898397,15.207395,28.17714,-19.8886,-5.7560205,-21.707247,-5.659338,3.0177388,21.118786,-8.751874,9.507132
50,4.786160945892334,6.815101146697998,105.16778564453125,-1.9397928113310379,7.8229676685768155,-102.52338481244125,-10.389366,4.0411773,20.993254,21.904758,-24.999998,-81.47553,-4.9999995,-45.607697,21.471188,27.055504,5.4516993,5.227092,-16.394001,-25.360518,18.29258,16.290215,-10.622091,-8.948845,0.9714374,-19.087404,11.166557,15.622763,29.493647,-20.302425,-5.7208853,-23.032581,-5.6032653,3.5699267,22.210522,-9.0588665,9.5927
51,4.988085746765137,6.843949317932129,104.93801879882812,-2.024939522532968,8.222685235778492,-103.0531768048455,-11.394041,4.048488,21.806158,22.816484,-24.999998,-83.41872,-4.9999995,-45.999775,20.820427,25.502827,4.1630545,4.4081426,-16.315275,-25.525414,17.4451,13.461615,-9.250835,-8.686361,0.31374457,-20.323755,11.538237,15.951153,30.982538,-20.710316,-5.757725,-24.352251,-5.5281553,3.9415367,23.3415,-9.381695,9.6314745
