time_s,phase,right_shoulder_pitch_joint_q_rad,right_shoulder_roll_joint_q_rad,right_shoulder_yaw_joint_q_rad,right_elbow_joint_q_rad,right_wrist_roll_joint_q_rad,right_wrist_pitch_joint_q_rad,right_wrist_yaw_joint_q_rad,right_shoulder_pitch_joint_qd_rad_s,right_shoulder_roll_joint_qd_rad_s,right_shoulder_yaw_joint_qd_rad_s,right_elbow_joint_qd_rad_s,right_wrist_roll_joint_qd_rad_s,right_wrist_pitch_joint_qd_rad_s,right_wrist_yaw_joint_qd_rad_s,right_shoulder_pitch_joint_qdd_rad_s2,right_shoulder_roll_joint_qdd_rad_s2,right_shoulder_yaw_joint_qdd_rad_s2,right_elbow_joint_qdd_rad_s2,right_wrist_roll_joint_qdd_rad_s2,right_wrist_pitch_joint_qdd_rad_s2,right_wrist_yaw_joint_qdd_rad_s2
0.63,STROKE,-0.27554849334929654,-0.6029377567724455,0.6653642727283069,-0.22624630635646145,-0.13882977173376074,0.0654520026949664,0.5592386243835357,-0.02583867545052354,0.08141742340838087,-1.3314035006555036,-0.9251753459510126,0.7353707005076926,2.6648004761199204,-0.49288213601401676,-51.06838989213491,0.24789628182531054,6.258046957784424,60.57279701178086,19.573780428337738,-60.77250168818713,39.05816518170235
0.635,STROKE,-0.27632464867402595,-0.6025174741519969,0.6587684340101683,-0.23023659638477245,-0.13491992679255768,0.07819100997962403,0.5573071030146218,-0.28673835099049527,0.07463275220079835,-1.2913633018879822,-0.559712626948175,0.8406940620814041,2.2736469238768113,-0.30588514191113303,-53.453485902604235,-2.1327442624319293,8.308488826310745,66.18642261250335,20.807225593648393,-68.73660435674071,39.84362155028065
0.64,STROKE,-0.2784158768592015,-0.6021914292504376,0.6524506397094271,-0.2318434326259432,-0.1304228311129467,0.08818847193373451,0.5561797729644243,-0.5603735344765659,0.06008998078406158,-1.2483186123923962,-0.2633111198259791,0.9434429564441765,1.9774344325525133,-0.09444592051121026,-55.754779039017265,-2.8088885387389517,7.647288996660562,49.11731408160813,19.260938235099445,-44.8257744516334,46.683124693793765
0.645,STROKE,-0.2819283840187916,-0.6019165743441562,0.6462852478862443,-0.23286970758303224,-0.12548549722811592,0.09796535430514916,0.5563626438095097,-0.8442861413806679,0.04654386681340883,-1.2148904119213766,-0.06853948613209371,1.0333034444323985,1.8253891793604773,0.16094610502680462,-56.870112066625396,-3.1757539559484904,7.048950623887995,49.20039207258503,18.30431209158808,-44.03911361101298,50.491354933450694
0.65,STROKE,-0.2868587382730082,-0.6017259905823035,0.6403017355902133,-0.23252882748726414,-0.12008979666862271,0.10644236372733928,0.5577892340146924,-1.12907465514282,0.028332441224576677,-1.1778291061535162,0.2286928008998712,1.1264860773600573,1.5370432964423835,0.4104676288232967,-56.95373864727349,-3.830963507868157,7.578262717959916,62.764741519566456,18.646268951838383,-61.460618014985414,49.956726375406376
0.655,STROKE,-0.2932191305702198,-0.6016332499319105,0.6345069568247091,-0.23058277957403353,-0.11422063645451534,0.113335787269573,0.5604673200977427,-1.4138235278534028,0.00823423173472726,-1.1391077847417774,0.5591079290635709,1.2197661339507824,1.2107829992106232,0.6605133687808684,-56.44985845691841,-4.0065011774759185,7.9251331010210535,67.44501506389139,18.206819343547377,-66.44876716668051,49.72907091870815
0.66,STROKE,-0.3009969735515422,-0.6016436482649562,0.6289106577427955,-0.22693774819662843,-0.10789213532911489,0.11855019371944552,0.5643943677025011,-1.693573239712004,-0.011732570550182508,-1.0985777751433057,0.9031429515387851,1.308554270795531,0.8725556247755784,0.9077583380103782,-62.30052600367129,-2.0470856935395076,7.668954670612127,79.50145438780308,20.587616717582936,-72.12199293537698,55.74961406942136
0.665,STROKE,-0.31015486296733985,-0.6017505756374123,0.6235211790732761,-0.22155135005864568,-0.10113509374656003,0.12206134351732878,0.5695449034778465,-2.0368287878901157,-0.012236625200667817,-1.0624182380356562,1.3541224729416017,1.4256423011266117,0.48956306985685344,1.218009509475082,-60.299883965173585,-0.5915832515435149,7.447193629399607,83.50693026469624,18.83182547162521,-74.81255606529416,54.5764387301606
0.67,STROKE,-0.32136526143044336,-0.6017660145169629,0.618286475362439,-0.2133965234672124,-0.09363571231784877,0.12344582441801405,0.5765744627972519,-2.29657207936374,-0.017648403065617657,-1.0241058388493096,1.7382122541857474,1.4968725255117832,0.12443006412263674,1.4535227253119842,-42.121454804141,-2.18069617293426,8.301334458519216,64.43601599663006,9.115822152703656,-65.32345789018956,37.553863886722326
0.675,STROKE,-0.33312058376097725,-0.6019270596680685,0.613280120684783,-0.2041692275167882,-0.0861663684914422,0.12330564415855515,0.5840801307309663,-2.4580433359315257,-0.03404358693001042,-0.979404893450464,1.9984826329079024,1.5168005226536483,-0.16367150904504219,1.5935481483423053,-36.58239871196067,-1.4407977685926276,8.608853905811564,56.14506780672519,6.0908505300063975,-54.33247785910977,31.40066440124878
0.6799999999999999,STROKE,-0.3459456947897586,-0.602106450386263,0.6084924264279343,-0.1934116971381334,-0.07846770709131229,0.12180910932756363,0.5925099442806749,-2.6623960664833466,-0.032056380751543934,-0.938017299791194,2.2996629322529993,1.5577810308118472,-0.418894714468461,1.767529369324472,-38.20870083913128,1.48284128455356,7.715859300483352,58.09445874127712,6.855880973377215,-46.79855594105969,31.82884421392029
0.685,STROKE,-0.3597445444258107,-0.6022476234755839,0.603899947686871,-0.1811725981942582,-0.07058855818332373,0.11911669701387054,0.601755424424211,-2.8401303443228385,-0.019215174084474818,-0.9022463004456305,2.5794272203206736,1.5853593323874204,-0.6316570684556391,1.9118365904815082,-31.87125529910073,3.562300999732093,6.388635807619281,51.99447379016257,3.747318712116132,-36.5382985105904,24.71087217909784
0.69,STROKE,-0.374346998232987,-0.6022986021271077,0.599469963423478,-0.16761742493492665,-0.06261411376743808,0.11549253864300724,0.61162831018549,-2.981108619474354,0.0035666292457769977,-0.8741309417150012,2.819607670154625,1.5952542179330085,-0.784277699574365,2.0146380911154504,-25.207778064257358,5.290865013807267,5.024897780186999,44.482343928591824,0.4466158616849736,-25.320932166828513,17.11389379715822
0.6950000000000001,STROKE,-0.38955563062055426,-0.6022119571831261,0.595158638269721,-0.15297652149271196,-0.05463601600399364,0.11127392001812689,0.6219018053353655,-3.092208124965412,0.03369347605359785,-0.8519973226437605,3.024250659606592,1.5898254910042702,-0.8848663901239242,2.0829755284530904,-21.160949423975637,6.429290473635163,4.379282923567818,39.795855890541176,-2.006758663285746,-18.227280348931394,12.421725746825096
0.7,STROKE,-0.4052690794826411,-0.6019616673665718,0.5909499901970404,-0.13737491833886073,-0.04671585885739538,0.106643874741768,0.6324580654700209,-3.1927181137141103,0.06785953398212863,-0.830338112479323,3.217566229060037,1.575186631300151,-0.966550503063679,2.1388553485837014,-20.126477314331126,7.148478457311702,4.560135701748846,39.19823603743171,-3.4798611225752785,-16.496538939241034,11.135640177112327
0.705,STROKE,-0.42148281175769536,-0.6015333618433049,0.5868552571449278,-0.12080085920211159,-0.03888414969099213,0.1016084149874901,0.6432903588212026,-3.2934728981087233,0.10517826062671487,-0.806395965626272,3.416233019980909,1.5550268797785174,-1.0498317795163346,2.1943319302242137,-26.750139904149737,10.357644221221651,5.3353757545338,56.991498902223015,-1.9551928850211286,-29.798814253676476,16.69334102720188
0.71,STROKE,-0.43820380846372836,-0.6009098847603046,0.5828860305407777,-0.10321258813905164,-0.03116559005961021,0.09614555694660465,0.6544013847722631,-3.4602195127556077,0.17143597619434514,-0.776984354933985,3.787481218082267,1.5556347024499397,-1.2645386456004437,2.30578875885572,-27.79132226464478,11.63693816811917,5.778661349555847,61.30024789586286,-2.923831534816834,-32.785433606241355,17.547602925612747
0.715,STROKE,-0.45608500688525144,-0.5998190020813614,0.579085413595588,-0.08292604702128892,-0.023327802666492734,0.08896302853148566,0.6663482464097598,-3.571386120755171,0.22154764230790658,-0.7486093521307136,4.029235498939538,1.525788564430349,-1.377686115578748,2.369807959480341,-15.930868794482045,7.828432325094337,5.588345233623615,32.609984576928454,-9.081948611726443,-10.117408349418898,7.240377160987466
0.72,STROKE,-0.4739176696712801,-0.5986944083372255,0.5753999370194706,-0.06292023314965627,-0.015907704415306718,0.08236869579081717,0.6780994643670665,-3.619528200700428,0.2497202994452885,-0.7211009025977488,4.1135810638515515,1.4648152163326753,-1.3657127290946327,2.378192530465595,-15.436419232273657,7.977172962814194,6.02254212874187,31.502339435584847,-10.202053982532199,-8.636487358263944,6.357964347766254
0.725,STROKE,-0.4922802888922557,-0.5973217990869085,0.5718744045696105,-0.041790236382773405,-0.00867965050316598,0.07530590124053933,0.6901301717144157,-3.7257503130779077,0.3013193719360485,-0.6883839308432949,4.344258893295386,1.423768024605027,-1.4640509891613875,2.4333876029580037,-21.032987152620475,10.566009879171556,6.655996725571933,46.37060187370041,-8.813043219282468,-19.7774503091521,10.671443576769635
0.73,STROKE,-0.5111751728020592,-0.595681214617865,0.5685160977110376,-0.01947764421670241,-0.001670024169256446,0.06772818589920329,0.7024333403966465,-3.829858072226633,0.35538039823700407,-0.6545409353420295,4.577287082588556,1.3766847841398506,-1.5634872321861537,2.484906966233291,-21.225612248075308,11.269926641647166,6.905889033148593,48.07028742849448,-9.79270266108656,-20.788961351609636,10.434058385843104
0.735,STROKE,-0.530578869614522,-0.5937679951045385,0.5653289952161902,0.003982634443112154,0.005087197338232527,0.059671028918677795,0.7149792413767486,-3.938006435558661,0.4140186383525202,-0.6193250405118089,4.824961767580331,1.3258409979941614,-1.671940602677484,2.5377281868164348,-16.73914618445127,11.892430893837291,8.097020663704324,45.725989810030484,-12.123471810483565,-21.87551406511432,7.522015949631422
0.74,CONTACT,-0.5505552371576458,-0.5915410282343398,0.5623228473059195,0.028771973459100906,0.011588385810685168,0.05100877987242845,0.7278106222648109,-3.9972495340711456,0.474304707175377,-0.5735707287049863,5.0345469806888605,1.255450066035015,-1.782242372837297,2.5601271257296054,-0.10501699562182054,11.01214430994979,10.724993808708394,28.369870951609943,-17.597118584652314,-18.38342708861378,-2.8994908305890466
0.745,FOLLOW,-0.5705513649552335,-0.5890249480327847,0.5595932879291403,0.054328104250000765,0.017641697998582676,0.041848605190304825,0.7405805126340447,-3.939056605514879,0.5241400814520181,-0.512075102424725,5.10866047709643,1.1498698121476383,-1.8557748735636217,2.5087332785105443,18.518165384781014,8.629997857194649,12.497411282733628,4.596641446667071,-22.377682292810828,-10.56187684701082,-14.668904353680734
0.75,FOLLOW,-0.5899458032127946,-0.5862996274198197,0.5572020962816723,0.0798585782300652,0.02308708393216155,0.032451031136792235,0.7528979550499163,-3.8120678802233354,0.5606046857473235,-0.44859661587765,5.080513395155531,1.0316732431069067,-1.8878611413074051,2.413438082192798,26.30009611337636,6.413893048575758,11.931690202501288,-9.08072920845191,-22.85506317167053,-4.201713738284751,-19.659103842568637
0.755,FOLLOW,-0.6086720437574669,-0.5834189011753115,0.5551073217703638,0.10513323820155608,0.027958430429651744,0.022969993777230774,0.7647148934559727,-3.6760556443811154,0.5882790119377757,-0.3927582003997121,5.017853185011911,0.921319180430933,-1.8977920109464692,2.312142240084858,27.599570961112097,4.899048216765456,10.51709682187374,-14.575816351108273,-21.184098225420865,-0.826175919948513,-20.428409702065718
0.76,FOLLOW,-0.6267063596566057,-0.5804168373004419,0.5532745142776752,0.13003711008018431,0.03230027573647088,0.013473111027327542,0.7760193774507649,-3.5360721706122145,0.609595167914978,-0.3434256476589126,4.9347552316444485,0.819832260852698,-1.8961229005068903,2.209153985172141,28.30430388548022,3.6864756225507556,9.284692223112678,-18.343693472155653,-19.437396934532526,1.260732598983294,-20.68056439573196
0.765,FOLLOW,-0.644032765463589,-0.5773229494961617,0.5516730652937747,0.15448079051800057,0.036156753038178724,0.0040087647721618715,0.7868064333076941,-3.3930126055263132,0.6251437681632832,-0.2999112781685853,4.834416250290355,0.7269452110856077,-1.8851846849566363,2.1053365961275383,28.909770497753673,2.5533550790612924,8.178552109432413,-21.707174761883152,-17.766016499769922,3.066154324561232,-20.824393503583448
0.77,FOLLOW,-0.6606364857118688,-0.5741653996188091,0.5502754014959893,0.17838127258308786,0.03956972784732696,-0.005378735822238821,0.7970727434120403,-3.2469744656346777,0.635128718705591,-0.26164012656458846,4.717683484025617,0.6421720958549988,-1.865461357261278,2.0009100501363064,29.513808659968888,1.4533508259928496,7.181884101817859,-24.955032294692625,-16.19527675147233,4.814919351640712,-20.937731045874706
0.775,FOLLOW,-0.6765025101199358,-0.5709716623091058,0.5490566640281288,0.20165762535825674,0.04257847399672871,-0.01464584880045091,0.8068155338090571,-3.0978745189266244,0.6396772764232117,-0.22809243715040672,4.5848659273434285,0.5649924435708844,-1.8370354914402292,1.8959592856687912,30.726974971342358,0.0251438583065422,6.230922632672886,-29.832102997432397,-14.802708450980944,7.784817418335255,-21.518448630939435
0.78,FOLLOW,-0.6916152309011351,-0.567768626854577,0.5479944771244852,0.22422993185652215,0.0452196522830358,-0.023749090736641113,0.8160323362687282,-2.939704715921254,0.6353801572886564,-0.1993309002378596,4.419362454051293,0.49414501134518934,-1.7876131830779254,1.785725563826912,32.20964169777907,-1.5511943447621412,5.365984282841296,-35.43661598034955,-13.517575413135024,11.318506542255324,-22.291884563694353
0.7849999999999999,FOLLOW,-0.7058995572791483,-0.5646178607362192,0.5470633550257502,0.24585124989876966,0.047519924110180606,-0.032521980631230164,0.8246727894473262,-2.7757781019488337,0.6241653329755903,-0.17443259432199376,4.230499767539933,0.42981668943953416,-1.723850426017676,1.6730404400318477,32.64621269360779,-2.4903172867130063,4.710113340125055,-38.019575128362156,-12.161148581827097,12.660076819996013,-22.18657798416679
0.79,FOLLOW,-0.7193730119206234,-0.5615269735248211,0.5462501511812653,0.2665349295319215,0.049517819177431144,-0.040987594996817873,0.8327627406690467,-2.6132425889851763,0.6104769844215263,-0.15222976683660905,4.039166702767671,0.3725335255269184,-1.6610124148779652,1.5638597839852442,32.71817918618303,-3.15094360676782,4.168178890369134,-39.4030553744809,-10.861105573787693,13.12900665357244,-21.758829463129903
0.7949999999999999,FOLLOW,-0.7320319831690001,-0.558513090892004,0.5455410573573841,0.2862429169264464,0.05124525936544979,-0.049132104780009817,0.8403113872871787,-2.4485963100870034,0.5926558969079121,-0.13275080541830242,3.836469213795124,0.3212056337016572,-1.5925603594819515,1.4554521454005487,33.289998268022366,-4.0447589432413,3.6432730393676227,-42.06451620413332,-9.735678528338742,14.554081772269267,-21.71514737624891
0.8,FOLLOW,-0.7438589750214935,-0.5556004145557419,0.5449226431270823,0.3048996216698727,0.052729875514447716,-0.05691319859163739,0.8473172621230521,-2.2803426063049526,0.5700293949891133,-0.11579703644293282,3.6185215407263382,0.27517674024353095,-1.5154715971552726,1.346708310222755,34.02462028435193,-4.992794228008135,3.1692950655271,-45.11212319283753,-8.719923518155925,16.293053355402943,-21.78555410309424
0.8049999999999999,FOLLOW,-0.7548354092320496,-0.5528127969421128,0.5443830869929548,0.32242813233370976,0.0539970267678851,-0.06428682075156254,0.8537784703894062,-2.108350107243484,0.5427279546278307,-0.10105785476303142,3.3853479818667487,0.23400639852009797,-1.429629825927922,1.2375966043696063,38.29052105070563,-8.38914787086864,2.6376014606832587,-59.24971273109314,-7.905828175007596,26.376087475483832,-24.717622947997285
0.81,FOLLOW,-0.7649424760939283,-0.5501731350094636,0.543912064579452,0.3387531014885402,0.055069939499648696,-0.07120949685091661,0.8596932281667482,-1.8974373957978963,0.4861379162804269,-0.08942102183610023,3.026024413415407,0.196118458493455,-1.2517107224004342,1.0995320807427822,39.016349101886895,-9.442193212656491,2.518379055695963,-62.541843081432845,-6.871016361432239,28.41800034879174,-24.939505188269482
0.815,FOLLOW,-0.7738097831900286,-0.5479514177793086,0.5434888767745938,0.35268837646786383,0.05595821135281965,-0.07680392797556689,0.8647737911968341,-1.718186616224615,0.44830602250126583,-0.07587406420607179,2.75992955105242,0.16529623490577558,-1.1454498224400047,0.9882015524869114,31.82588047981327,-4.903991728981705,2.7672757183472285,-40.78484665875295,-5.624444945184701,11.728268188063451,-18.78100955765016
0.8200000000000001,FOLLOW,-0.7821243422561744,-0.545690074784451,0.5431533239373912,0.3663523969990644,0.05672290184870645,-0.08266399507531666,0.8695752436916173,-1.5791785909997635,0.43709799899060986,-0.06174826465262795,2.6181759468278774,0.139874009041608,-1.1344280405197997,0.9117219851662806,32.51064254377267,-5.410989827523416,2.284956525402393,-42.64061941480603,-5.110049223305893,12.506645586000941,-18.67371250005578
0.825,FOLLOW,-0.7896015691000262,-0.5435804377894025,0.5428713941280675,0.3788701359361426,0.05735695144323573,-0.08814820838076488,0.8738910110484969,-1.3930801907868884,0.3941961242260317,-0.05302449895204786,2.33352335690436,0.11419574267271665,-1.0203833665799953,0.8014644274863536,38.46363026887012,-9.539480934128708,1.5860058305816604,-60.96168709872618,-4.89547422027059,25.620205260667706,-22.78806593632332
0.8300000000000001,FOLLOW,-0.7960551441640433,-0.5417481135421907,0.5426230789478708,0.389687630568108,0.05786485927543362,-0.09286782874111661,0.8775898879664809,-1.1945422883110624,0.3417031896493228,-0.045888206346811344,2.0085590758406155,0.09091926683890209,-0.8782259879131227,0.6838413258030474,39.17471904834824,-10.301589574944758,1.438265202157174,-63.798104141298246,-4.342073504585223,27.50446517688466,-22.921796762435108
0.835,FOLLOW,-0.8015469919831368,-0.5401634058929092,0.5424125120645994,0.39895572669454876,0.05826614411162475,-0.09693046825989611,0.8807294243065273,-1.001333000303406,0.2911802284765841,-0.03864184693047612,1.6955423154913773,0.07077500762686442,-0.7453387148111487,0.5722464598620025,38.84550608383774,-10.319225043213809,1.392625082216048,-63.328381002081244,-3.8159320916249237,26.966940603214695,-22.300348456016916
0.8400000000000001,FOLLOW,-0.8060684741670774,-0.5388363112574248,0.542236660478566,0.4066430537230218,0.05857260935170226,-0.1003212158892281,0.8833123525651009,-0.8060872274726849,0.2385109392171847,-0.031961955524650865,1.375275265819803,0.052759945922652846,-0.6085565818809757,0.4608378412428782,42.69449014337234,-13.026252642596159,1.1882113521954896,-74.64556443407987,-3.439550347571901,34.63157922269019,-25.021003470694357
0.845,FOLLOW,-0.8096078642578637,-0.5377782965007374,0.5420928925093529,0.4127084793527468,0.05879374357085128,-0.10301603407870587,0.8853378027189561,-0.5743880988696826,0.1609177020506225,-0.026759733408521225,0.9490866711505785,0.03637950415114541,-0.39902292258424676,0.3220364251550589,42.62329101407336,-13.336356845703445,1.406376552722799,-75.3365538743056,-2.942066678258484,35.17199371961627,-24.90483381537123
0.85,FOLLOW,-0.8118123551557742,-0.5372271342369186,0.5419690631444808,0.41613392043452757,0.058936404393213716,-0.10431144511507057,0.8865327168166515,-0.3798543173319513,0.10514737076015024,-0.017898189997422875,0.6219097270767471,0.023339279140068003,-0.25683664468481304,0.2117895030891659,34.58112468493923,-8.269363601255408,1.9274130472723972,-52.73085331922944,-2.4671265038712917,19.375010958376652,-18.592588598023152
0.855,FOLLOW,-0.8134064074311832,-0.5367268227931359,0.5419139106093787,0.41892757662351426,0.05902713636225196,-0.105584400525554,0.8874556977498478,-0.2285768520202902,0.07822406603806842,-0.007485602935797253,0.4217781379582841,0.01170823911243249,-0.20527281300048023,0.1361105391748274,33.17446714346386,-7.059975015901898,1.7502395230875933,-47.40377887965714,-2.4507349418062816,15.020036987674168,-17.26502588431926
0.86,FOLLOW,-0.8140981236759771,-0.5364448935765379,0.5418942071151228,0.4203517018141104,0.05905348678433804,-0.10636417324507537,0.8878938222083997,-0.0481096458973127,0.03454762060113126,-0.0003957947665469419,0.14787193828017564,-0.0011680702779948149,-0.10663627480807136,0.03913924424597326,39.012415305727146,-10.410603158872966,1.0856837446125311,-62.158700991586244,-2.6997888143646396,24.434578289289384,-21.523492087222394
