time_s,phase,right_shoulder_pitch_joint_q_rad,right_shoulder_roll_joint_q_rad,right_shoulder_yaw_joint_q_rad,right_elbow_joint_q_rad,right_wrist_roll_joint_q_rad,right_wrist_pitch_joint_q_rad,right_wrist_yaw_joint_q_rad,right_shoulder_pitch_joint_qd_rad_s,right_shoulder_roll_joint_qd_rad_s,right_shoulder_yaw_joint_qd_rad_s,right_elbow_joint_qd_rad_s,right_wrist_roll_joint_qd_rad_s,right_wrist_pitch_joint_qd_rad_s,right_wrist_yaw_joint_qd_rad_s,right_shoulder_pitch_joint_qdd_rad_s2,right_shoulder_roll_joint_qdd_rad_s2,right_shoulder_yaw_joint_qdd_rad_s2,right_elbow_joint_qdd_rad_s2,right_wrist_roll_joint_qdd_rad_s2,right_wrist_pitch_joint_qdd_rad_s2,right_wrist_yaw_joint_qdd_rad_s2
0.17,STROKE,-0.24312661754763218,-0.5618117232321321,0.5924714727407975,-0.23025920636560537,-0.17611701342570837,0.07040609920949342,0.6156133425090499,-0.33787545823705245,0.07048015230552984,-0.953561348821641,-0.3823615664038854,0.6253178816377825,1.7927482325851292,-0.2302686596877046,-34.84895229571183,-1.1264122394483156,2.852028145144958,37.491320778824665,13.12685236541794,-35.97315338826421,28.51478605393476
0.175,STROKE,-0.24525219801687947,-0.5614816529812988,0.5877544879038805,-0.23211548005178123,-0.17285895535707824,0.0794657930680757,0.6148655058981021,-0.5152378844722388,0.05871504109743464,-0.931579707290553,-0.2942910760011769,0.683582442148839,1.7432236295958012,-0.07601210623346955,-35.9969138993671,-2.7714699228287287,4.567852900249081,26.060273821894853,12.517454580129316,-20.944007380270868,30.16740764225423
0.18,STROKE,-0.24827899639235457,-0.5612245728211578,0.583155675667892,-0.23320211712561714,-0.16928118900421998,0.08783833550545143,0.6148532214467152,-0.6978445972307235,0.042765453077242555,-0.9078828198191502,-0.12175882818493688,0.7504924274390756,1.5833081587824205,0.07140541673483769,-36.848428900976,-3.4379875626244782,4.789200800013882,37.09174829892581,13.737000975156398,-35.07047698325023,29.602049636819892
0.185,STROKE,-0.2522306439891867,-0.5610539984505264,0.578675659705689,-0.2333330683336306,-0.16535403108268748,0.09529887465589991,0.6155795600654504,-0.8837221734819989,0.024335165471189857,-0.8836876992904141,0.07662640698808121,0.820952451900403,1.392518859763299,0.2200083901347294,-37.24742349295651,-3.867826031851429,4.930573105565994,40.817976127765775,14.109137609134569,-39.43882406818102,29.836584536956366
0.19,STROKE,-0.25711621812717456,-0.5609812211664459,0.5743187986749878,-0.23243585305573633,-0.16107166448521595,0.10176352410308442,0.6170533053480625,-1.0703188321602886,0.004087192758728264,-0.8585770887634903,0.2864209330927209,0.8915838035304213,1.1889199181006103,0.36977126210440137,-37.1835030422496,-4.133860961322844,5.113287994142901,42.653146092707374,13.976568347982832,-41.407494571166346,29.925502285846893
0.195,STROKE,-0.2629338323107896,-0.5610131265229391,0.5700898888180541,-0.2304688590027034,-0.15643819304738327,0.10718807383690601,0.6192772726864945,-1.2555572039044949,-0.017003444142038582,-0.8325548193489851,0.5031578679151549,0.9607181353802313,0.9784439140516354,0.5192634129931983,-36.71608908162649,-4.191612517157051,5.282079669567397,43.79086951127764,13.54699561161854,-42.41737973747204,29.69462771426623
0.2,STROKE,-0.2696717901662195,-0.5611512556078663,0.565993250481498,-0.22740427437658478,-0.15146448313141364,0.11154796324360078,0.6222459394779944,-1.4374797229765535,-0.03782893241284224,-0.8057562920678163,0.7243296282054973,1.0270537596466067,0.7647461207258899,0.6667175392470637,-35.85495035305642,-4.023328144195926,5.415683043901165,44.44428881582946,12.862483944001413,-42.71304051334427,29.092110719106667
0.205,STROKE,-0.27730862954055513,-0.5613914158470675,0.562032325897376,-0.22322556272064842,-0.1461676554509172,0.11483553504416491,0.6259444480789651,-1.614106707435059,-0.05723672558399784,-0.7783979889099735,0.9476007560734495,1.0893429748202454,0.5513135089181928,0.810184520184265,-34.59147194719237,-3.6263319199691946,5.4966221523322645,44.605457492166146,11.929239353060117,-42.280834958101224,28.082909164295344
0.21,STROKE,-0.2858128572405701,-0.5617236228637063,0.5582092705923982,-0.21792826681585029,-0.1405710533832112,0.1170610983327827,0.6303477846798371,-1.7833944424484771,-0.07409225161253419,-0.7507900705444936,1.1703842031271587,1.146346153177208,0.3419377711448776,0.9475466308900171,-41.54215072606049,-3.3779070692885327,7.782037890268212,56.32946410315031,16.527864294283432,-47.83712097871428,30.35008468774136
0.215,STROKE,-0.2951425739650399,-0.5621323383631929,0.554524425191931,-0.21152172068937683,-0.13470419391914512,0.11825491275561369,0.6354199143878653,-2.029528214695664,-0.09101579627688317,-0.7005776100072914,1.5108953971049526,1.2546216177630798,0.07294229913104994,1.1136853670616786,-41.1692789120971,-3.770081497848077,9.95605171607683,58.13540423986962,17.119259050395463,-48.16601242104132,26.800337008467956
0.22,STROKE,-0.30610813938752673,-0.5626337808264751,0.5512034944923253,-0.20281931284480076,-0.1280248372055804,0.1177905213240932,0.6414846383504539,-2.195087231569448,-0.11179306659101496,-0.6512295533837253,1.751738245525855,1.3175387436811625,-0.1397223530655356,1.2155500009746967,-22.483606724323344,-3.2519647982964806,7.383384474920485,33.780228698241665,5.477352839351468,-32.98112290681429,15.03794453310836
0.225,STROKE,-0.3170934462807344,-0.563250269029103,0.5480121296580938,-0.19400433823411828,-0.1215288064823335,0.11685768922495833,0.6475754143976122,-2.2543642819388974,-0.12353544425984797,-0.6267437652580865,1.8486976840873692,1.3093951461565945,-0.256868929937093,1.2640648123927622,-16.99315533769674,-0.8681637138974185,4.59454488320632,26.837758812638658,1.0456745490676544,-25.06166374960955,13.470701949315211
0.23,STROKE,-0.3286517822069157,-0.5638691352690736,0.5449360568397444,-0.18433233600392707,-0.11493088574401444,0.11522183202472228,0.6541252864743815,-2.3650187849464155,-0.12047470372998914,-0.6052841045516621,2.0201158336522416,1.327995489171839,-0.3903389905616311,1.3502570204678488,-20.76321716161513,1.2558267392659417,3.9422406096722984,33.2222611462693,3.029275532416964,-24.384817409603542,15.602540189547653
0.235,STROKE,-0.34074363413019854,-0.5644550160664029,0.5419592886125771,-0.17380317989759586,-0.1082488515906151,0.11295429931934202,0.6610779846022907,-2.4619964535550487,-0.11097717686718855,-0.5873213591613635,2.180920295550062,1.339687901480764,-0.5007171040331284,1.4200902142882388,-17.473830422150005,2.4286192568145903,3.2110546893404646,29.930522816400405,1.3217035952737932,-18.83412119730046,11.840319829224955
0.24,STROKE,-0.3532717467424662,-0.5649789070377454,0.5390628432481308,-0.16252313304842644,-0.1015340067292068,0.11021466098439099,0.6683261886172639,-2.5397570891679155,-0.09618851116184324,-0.5731735576582575,2.3194210618162456,1.341212525124577,-0.5786802025346357,1.4686602187600983,-14.366970387590383,3.2953852421468977,2.6488589377859917,26.28527625018,-0.4415731204980622,-13.55155696012953,8.406798520408376
0.245,STROKE,-0.3661412050218777,-0.5654169011780213,0.5362275530359946,-0.1506089692794334,-0.09483672633936933,0.10716749729399566,0.6757645867898917,-2.6056661574309525,-0.07802332444571958,-0.5608327697835036,2.443773058051862,1.3352721702757835,-0.6362326736344237,1.5041581994923225,-12.960469201845326,3.8109075882974963,2.542611173074194,24.786598310640606,-1.567673199062547,-11.193214682925777,6.848342025577159
0.25,STROKE,-0.3793284083167757,-0.5657591402822026,0.5334545155502958,-0.13808540246790782,-0.08818128502644897,0.10385233424804675,0.6833677706121871,-2.669361781186369,-0.058079435278868274,-0.5477474459275156,2.5672870449226517,1.3255357931339515,-0.6906123493638935,1.53714363901587,-12.793536080443735,4.155612390993602,2.742145550269637,25.097332547180383,-2.207736472391031,-11.088808203427448,6.617433749140922
0.255,STROKE,-0.3928348228337414,-0.56599769553081,0.5307500785767194,-0.12493609883020688,-0.08158136840802982,0.10026137380035673,0.6911360231800504,-2.73360151823539,-0.03646720053578356,-0.5334113142808072,2.694746383523666,1.3131948055518732,-0.7471207556686982,1.5703325369837318,-12.933483564679404,4.501539599326421,2.988927797498153,25.970749388135726,-2.7145377262416392,-11.583580457709552,6.673677175843551
0.26,STROKE,-0.4066644234991296,-0.5661238122875605,0.5281204024074877,-0.11113793863267116,-0.07504933697093023,0.09638112669135977,0.6990710959820244,-2.798696616833163,-0.013064039285604068,-0.517858167952534,2.826994538804009,1.2983904158715351,-0.806448153940989,1.6038804107743054,-13.115264070266974,4.867349995578696,3.229015933139401,26.956883327676895,-3.206410957134187,-12.167093238178161,6.745853949314817
0.265,STROKE,-0.420821789002073,-0.5661283359236661,0.5255714968971941,-0.0966661534421668,-0.06859746424931447,0.09219689226094684,0.7071748272877935,-2.8647541589380596,0.012206299420003397,-0.5011211549494132,2.964315216800435,1.2811306959805313,-0.8687916880504798,1.63779107647688,-13.294145515625999,5.244627926177525,3.4552844934732097,27.948299737517466,-3.709315816901748,-12.752128158785847,6.805277709858171
0.27,STROKE,-0.4353119650885102,-0.5660017492933604,0.5231091908579936,-0.0814947864646668,-0.06223803001112492,0.08769320981085497,0.7154490067467932,-2.931638071989423,0.039382239976171185,-0.48330532301780194,3.1064775361791837,1.2612972577025177,-0.9339694355288475,1.6719331878728871,-13.284670787082087,5.6019715634958445,3.6100501546387775,28.55310450879087,-4.313485818817764,-13.0575450565501,6.7578471606233315
0.275,STROKE,-0.45013816972196724,-0.5657345135239044,0.520738443667016,-0.06560137808037496,-0.05598449167228929,0.08285719790565836,0.7238941591665223,-2.9976008668088805,0.06822601505496184,-0.46502065340302545,3.2498462618883437,1.2379958377923537,-0.9993671386159808,1.7053695480831133,-13.295618989068192,5.986928893338961,3.7179673979548244,29.19687132286559,-4.92593213853143,-13.375186734267407,6.743890023990229
0.28,STROKE,-0.465287973756599,-0.5653194891428108,0.5184589843239633,-0.04899632384578337,-0.049858071633201384,0.07769953842469517,0.7325027022276244,-3.0645942618801048,0.0992515289095608,-0.4461256490382537,3.3984462494078396,1.2120379363172034,-1.0677213028715216,1.7393720881127894,-21.095960177180384,7.384174941668098,7.01542421400303,47.231194856910584,-1.266659151087235,-26.87986923014862,9.513781108343444
0.285,STROKE,-0.4807841123407683,-0.5647419982348088,0.5162771871766335,-0.03161691558629656,-0.043864112309117256,0.07217998487694315,0.7412878800476502,-3.2085604685806843,0.14206776447164282,-0.39486641126299515,3.7221582104574495,1.2253292462814813,-1.268165830917467,1.8005073591665477,-23.50130410690485,6.853625953585629,9.924629808412133,51.80801204595507,0.4092047787049413,-30.141254872124644,8.28947963715354
0.29,STROKE,-0.4973735784424059,-0.5638988114980944,0.5145103202113334,-0.011774741741208872,-0.03760477917038657,0.0650178801155205,0.7505077758192898,-3.2996073029491533,0.16778778844541709,-0.34687935095413236,3.9165263698673902,1.2161299841042528,-1.369133851592768,1.8222668844843248,-10.861094681394734,4.476775006092559,6.535923166973712,22.616615206050916,-6.266631067437212,-7.611597286231242,1.8231569491100608
0.295,STROKE,-0.5137801853702598,-0.5630641203503546,0.5128083936670922,0.007548348112377343,-0.03170281246807473,0.058488646361015466,0.7595105488924935,-3.3171714153946317,0.18683551453256841,-0.32950717959325804,3.9483243625179587,1.1626629356071092,-1.3442818037797795,1.8187389286576483,-8.926417209316861,5.884229605636104,3.912842987082099,19.921077625199946,-8.892785820766314,-5.201805794455927,3.2840672207154142
0.3,CONTACT,-0.5305452925963522,-0.5620304563527687,0.5112152484154008,0.027708501883970716,-0.02597814981431548,0.0515750620777227,0.7686951651058663,-3.388871475042322,0.22663008450177813,-0.30775092108331137,4.11573714611939,1.1272021258965896,-1.4211519095373273,1.855107556691479,-19.75360664975915,10.033598382047785,4.789660416896552,47.04403581537258,-5.2915380634415214,-25.546236508563197,11.263383992816784
